recommendation,repository,number,url,title,state,merged_at,head_repo,head_branch,duplicate_count,repo_fit,repo_stars,currently_lists_openmagic,repo_archived,repo_pushed_at,changed_paths,added_lines
keep_open,Caron77ai/awesome-ai-agents,1,https://github.com/Caron77ai/awesome-ai-agents/pull/1,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-1,openmagic-add,1,medium,6,False,False,2025-05-23T07:26:41Z,README-en.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,cporter202/awesome-ai-tools,21,https://github.com/cporter202/awesome-ai-tools/pull/21,Add OpenMagic to Automation & Integration,open,,Kalmuraee/awesome-ai-tools-2,openmagic-automation,3,high,263,False,False,2026-08-14T03:20:33Z,README.md,"### OpenMagic | **Website:** [OpenMagic](https://github.com/Kalmuraee/OpenMagic) | **Description:** OpenMagic is an AI-powered coding toolbar for any web app that captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,dbpunk-labs/awesome-ai-developer-tools,2,https://github.com/dbpunk-labs/awesome-ai-developer-tools/pull/2,Add OpenMagic,open,,Kalmuraee/awesome-ai-developer-tools-1,openmagic-add,1,high,2,False,False,2023-10-19T16:28:01Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,devtoolsd/awesome-devtools,198,https://github.com/devtoolsd/awesome-devtools/pull/198,Add OpenMagic to awesome-devtools,open,,Kalmuraee/awesome-devtools,openmagic-add,1,high,676,False,False,2025-10-12T01:02:48Z,readme.md,"* [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - AI-powered coding toolbar for any web app. Injects a floating toolbar via reverse proxy, captures element context, previews diffs, and applies approved changes in real time."
keep_open,DirectorySurf/awesome-ai-agents-directories,27,https://github.com/DirectorySurf/awesome-ai-agents-directories/pull/27,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-directories,openmagic-add,1,high,153,False,False,2025-07-19T10:44:14Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,furudo-erika/awesome-ai-coding-tools,4,https://github.com/furudo-erika/awesome-ai-coding-tools/pull/4,Add OpenMagic to general assistants,open,,Kalmuraee/awesome-ai-coding-tools-6,openmagic-general-assistants-furu,2,high,2,False,False,2026-06-08T12:40:08Z,README.md,*   **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - Browser-side AI coding toolbar for live web app edits with context capture and approved diffs.
keep_open,GiraldoNainggolan/awesome-ai-tools,1,https://github.com/GiraldoNainggolan/awesome-ai-tools/pull/1,Add OpenMagic to Data and ML Tools,open,,Kalmuraee/awesome-ai-tools-11,openmagic-data-ml-tools,1,high,1,False,False,2025-10-20T05:39:22Z,README.md,
keep_open,Icloudeng/awesome-ai-coding-tools,7,https://github.com/Icloudeng/awesome-ai-coding-tools/pull/7,Add OpenMagic to AI IDE,open,,Kalmuraee/awesome-ai-coding-tools-9,openmagic-dev-tools-icloud,2,high,1,False,False,2026-04-23T06:56:08Z,README.md,- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - Browser-side AI coding toolbar for live web app edits with context capture and approval-gated diffs. ([Read more](/details/openmagic.md)) `browser` `editing` `diff`
keep_open,inmve/awesome-ai-coding-techniques,33,https://github.com/inmve/awesome-ai-coding-techniques/pull/33,Add OpenMagic to README-pt.md,open,,Kalmuraee/awesome-ai-coding-techniques,openmagic-README_pt_md,6,high,349,False,False,2025-11-26T21:43:56Z,README-pt.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,kax168/awesome-ai-coding-agents,2,https://github.com/kax168/awesome-ai-coding-agents/pull/2,Add OpenMagic to AI coding agents,open,,Kalmuraee/awesome-ai-coding-agents-1,openmagic-ai-coding-agents,2,high,0,False,False,2026-03-15T18:01:32Z,README.md,### OpenMagic | - Website: https://github.com/Kalmuraee/OpenMagic
keep_open,kax168/awesome-ai-coding-assistants-2026,2,https://github.com/kax168/awesome-ai-coding-assistants-2026/pull/2,Add OpenMagic to browser editing,open,,Kalmuraee/awesome-ai-coding-assistants-2026,openmagic-browser-editing,2,high,0,False,False,2026-03-07T18:02:12Z,README.md,### OpenMagic | - [GitHub](https://github.com/Kalmuraee/OpenMagic)
keep_open,kax168/awesome-ai-coding-tools-2026,2,https://github.com/kax168/awesome-ai-coding-tools-2026/pull/2,Add OpenMagic to AI code editors,open,,Kalmuraee/awesome-ai-coding-tools-2026,openmagic-ai-code-editors,2,high,0,False,False,2026-03-10T18:02:30Z,README.md,### [OpenMagic](https://github.com/Kalmuraee/OpenMagic)
keep_open,kax168/awesome-ai-dev-tools-2026,2,https://github.com/kax168/awesome-ai-dev-tools-2026/pull/2,Add OpenMagic to code completion,open,,Kalmuraee/awesome-ai-dev-tools-2026,openmagic-code-completion,2,high,0,False,False,2026-03-08T18:01:48Z,README.md,- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - Browser-side AI coding toolbar for live web app edits with context capture and approved diffs
keep_open,launchapp-dev/awesome-ai-coding-tools,2,https://github.com/launchapp-dev/awesome-ai-coding-tools/pull/2,Add OpenMagic to AI Code Editors,open,,Kalmuraee/awesome-ai-coding-tools-3,openmagic-ai-code-editors-launch,2,high,8,False,False,2026-08-14T09:18:02Z,README.md,- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) 🟢 — Browser-side AI coding toolbar for live web app edits with context capture and approved diffs.
keep_open,manasa-shivananda/manasa-shivananda,1,https://github.com/manasa-shivananda/manasa-shivananda/pull/1,Add OpenMagic to projects,open,,Kalmuraee/manasa-shivananda,openmagic-projects-manasa,1,high,0,False,False,2026-03-27T08:18:00Z,README.md,🔧 [OpenMagic](https://github.com/Kalmuraee/OpenMagic)
keep_open,nanogiants/awesome-ai-tools,18,https://github.com/nanogiants/awesome-ai-tools/pull/18,Add OpenMagic to Code Assistant,open,,Kalmuraee/awesome-ai-tools-12,openmagic-code-assistant-nanogiants,1,high,28,False,False,2024-08-19T14:58:28Z,README.md,- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - Browser-side AI coding toolbar for live web app edits with context capture and approved diffs.
keep_open,natiixnt/Awesome-AI-Dev-Tools,2,https://github.com/natiixnt/Awesome-AI-Dev-Tools/pull/2,Add OpenMagic to coding assistants,open,,Kalmuraee/Awesome-AI-Dev-Tools-1,openmagic-coding-assist,2,medium,0,False,False,2026-03-11T17:07:08Z,README.md,"| OpenMagic | Browser-side AI coding toolbar for editing live web apps with context capture and approved diffs. | https://github.com/Kalmuraee/OpenMagic | `browser`, `context`, `diff` |"
keep_open,oakeighty5/awesome-ai-agents,2,https://github.com/oakeighty5/awesome-ai-agents/pull/2,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-6,openmagic-add,1,medium,3,False,False,2026-04-12T06:38:57Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,openbestof/awesome-ai,59,https://github.com/openbestof/awesome-ai/pull/59,Add OpenMagic to Autonomous Agents,open,,Kalmuraee/awesome-ai,openmagic-autonomous-agents-openbestof,9,high,585,False,False,2024-05-04T13:09:19Z,readme.md,"| <img src=""https://ai.openbestof.com/images/tools/openmagic_icon.webp"" width=""30"" height=""30""> | [OpenMagic](https://github.com/Kalmuraee/OpenMagic) | Browser-side AI coding toolbar for live web app edits with context capture and approved diffs. | ![GitHub Repo stars](https://img.shields.io/github/stars/Kalmuraee/OpenMagic) |"
keep_open,OrrisTech/awesome-ai-agents,1,https://github.com/OrrisTech/awesome-ai-agents/pull/1,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-3,openmagic-add,1,medium,3,False,False,2025-03-31T06:25:21Z,README.de.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,Ravi-Chandraa/awesome-ai-devtools,1,https://github.com/Ravi-Chandraa/awesome-ai-devtools/pull/1,Add OpenMagic to awesome-ai-devtools,open,,Kalmuraee/awesome-ai-devtools-1,openmagic-add,1,high,1,False,False,2024-10-12T15:58:35Z,README.md,"- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) — AI-powered coding toolbar for any web app that captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,RayeesYousufGenAi/awesome-ai-agents,16,https://github.com/RayeesYousufGenAi/awesome-ai-agents/pull/16,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-2,openmagic-add,1,medium,1,False,False,2026-04-01T15:15:32Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,runaicode/awesome-ai-coding-tools,2,https://github.com/runaicode/awesome-ai-coding-tools/pull/2,Add OpenMagic to AI Code Editors,open,,Kalmuraee/awesome-ai-coding-tools-10,openmagic-ai-code-editors-ru1,1,high,0,False,False,2026-02-20T08:55:38Z,README.md,| [OpenMagic](https://github.com/Kalmuraee/OpenMagic) | Browser-side AI coding toolbar for live web app edits with context capture and approved diffs | Free |
keep_open,shyamsundarashok/awesome-ai-coding-tools,4,https://github.com/shyamsundarashok/awesome-ai-coding-tools/pull/4,Add OpenMagic,open,,Kalmuraee/awesome-ai-coding-tools-8,openmagic-list-shyam,1,high,0,False,False,2024-11-18T17:27:05Z,README.md,OpenMagic: https://github.com/Kalmuraee/OpenMagic
keep_open,simoninithomas/awesome-ai-tools-for-game-dev,38,https://github.com/simoninithomas/awesome-ai-tools-for-game-dev/pull/38,Add OpenMagic,open,,Kalmuraee/awesome-ai-tools-for-game-dev,openmagic-add,1,high,1033,False,False,2024-11-19T18:22:07Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,skurbro/DevKit,1,https://github.com/skurbro/DevKit/pull/1,Add OpenMagic to browser tools,open,,Kalmuraee/DevKit,main,1,high,0,False,False,2025-05-27T19:46:37Z,README.md,"- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - AI-powered coding toolbar for any web app that captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,tamilselvanarjun/awesome-ai-devtools,1,https://github.com/tamilselvanarjun/awesome-ai-devtools/pull/1,Add OpenMagic to awesome-ai-devtools,open,,Kalmuraee/awesome-ai-devtools-2,openmagic-add,1,high,2,False,False,2024-03-04T11:48:55Z,README.md,"- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) — AI-powered coding toolbar for any web app that captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,tomrzv/Awesome-AI-Coding-Tools,4,https://github.com/tomrzv/Awesome-AI-Coding-Tools/pull/4,Add OpenMagic to AI IDEs,open,,Kalmuraee/Awesome-AI-Coding-Tools-1,openmagic-ai-ides-tom,2,high,1,False,False,2026-03-30T08:13:28Z,README.md,| OpenMagic | Browser-side AI coding toolbar for live web app edits with context capture and approved diffs | [🔗](https://github.com/Kalmuraee/OpenMagic) |
keep_open,ToolkitlyAI/awesome-ai-tools,17,https://github.com/ToolkitlyAI/awesome-ai-tools/pull/17,Add OpenMagic,open,,Kalmuraee/awesome-ai-tools-6,openmagic-add,1,high,23,False,False,2026-08-25T08:01:52Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,vinkius-labs/awesome-ai-coding-agents,2,https://github.com/vinkius-labs/awesome-ai-coding-agents/pull/2,Add OpenMagic to IDE agents,open,,Kalmuraee/awesome-ai-coding-agents,openmagic-ide-agents,2,high,2,False,False,2026-04-14T18:49:32Z,README.md,| [OpenMagic](https://github.com/Kalmuraee/OpenMagic) | Browser-side | Via browser | Live web app coding toolbar with context capture and approved diffs |
keep_open,vominh1919/awesome-ai-tools,2,https://github.com/vominh1919/awesome-ai-tools/pull/2,Add OpenMagic,open,,Kalmuraee/awesome-ai-tools-4,openmagic-add,1,high,1,False,False,2026-05-12T15:00:16Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,whitepeak-studio/awesome-ai-tools,2,https://github.com/whitepeak-studio/awesome-ai-tools/pull/2,Add OpenMagic to Coding AI,open,,Kalmuraee/awesome-ai-tools-9,openmagic-coding-ai,2,high,0,False,False,2026-03-12T15:26:58Z,README.md,- OpenMagic
keep_open,wuchulan47/awesome-ai-tools,3,https://github.com/wuchulan47/awesome-ai-tools/pull/3,Add OpenMagic to browser automation,open,,Kalmuraee/awesome-ai-tools-13,openmagic-browser-automation-cn,1,high,55,False,False,2025-11-06T13:13:06Z,README.md,- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) — 浏览器侧 AI 编码工具栏，支持上下文捕获与确认后应用 diff（真实网页编辑）
keep_open,yellcamap/awesome-ai-dev-tools,1,https://github.com/yellcamap/awesome-ai-dev-tools/pull/1,Add OpenMagic,open,,Kalmuraee/awesome-ai-dev-tools-2,openmagic-add,1,high,0,False,False,2026-04-13T21:58:59Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
keep_open,yokomakes/awesome-ai-tools,3,https://github.com/yokomakes/awesome-ai-tools/pull/3,Add OpenMagic to developer tools,open,,Kalmuraee/awesome-ai-tools-15,openmagic-developer-tools-minou,1,high,50,False,False,2025-08-24T17:19:25Z,README.md,- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - Browser-side AI coding toolbar for live web app edits with context capture and approval-gated diffs.
keep_open,zhufanhaosha/awesome-ai-tools,1,https://github.com/zhufanhaosha/awesome-ai-tools/pull/1,Add OpenMagic,open,,Kalmuraee/awesome-ai-tools-7,openmagic-add,1,high,1,False,False,2026-03-18T02:35:02Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
manual_fit_review,EvanThomasLuke/Awesome-AI-Hacking-Agents,7,https://github.com/EvanThomasLuke/Awesome-AI-Hacking-Agents/pull/7,Add OpenMagic,open,,Kalmuraee/Awesome-AI-Hacking-Agents,openmagic-add,1,low,650,False,False,2026-08-10T17:33:31Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
manual_fit_review,jiji262/awesome-AIGC-tools,7,https://github.com/jiji262/awesome-AIGC-tools/pull/7,Add OpenMagic to Portal section,open,,Kalmuraee/awesome-AIGC-tools,openmagic-portal-jiji,1,low,79,False,False,2023-11-03T05:24:44Z,README.md,#### [OpenMagic](https://github.com/Kalmuraee/OpenMagic) - 浏览器侧 AI 编码工具栏，支持上下文捕获与确认后应用 diff
manual_fit_review,softwareengineer-imerjr/awesome-ai-agents-guide,1,https://github.com/softwareengineer-imerjr/awesome-ai-agents-guide/pull/1,Add OpenMagic,open,,Kalmuraee/awesome-ai-agents-guide,openmagic-add,1,low,1,False,False,2024-06-09T09:26:48Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
manual_fit_review,tellemthatsme/awesome-browser-automation,1,https://github.com/tellemthatsme/awesome-browser-automation/pull/1,Add OpenMagic to awesome-browser-automation,open,,Kalmuraee/awesome-browser-automation-1,openmagic-add,1,low,0,False,False,2025-10-18T12:08:21Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
merged,ai-for-developers/awesome-ai-coding-tools,259,https://github.com/ai-for-developers/awesome-ai-coding-tools/pull/259,Add OpenMagic to awesome-ai-coding-tools,closed,2026-04-25T10:30:08Z,Kalmuraee/awesome-ai-coding-tools,openmagic-add,2,high,2040,True,False,2026-04-25T10:30:08Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** – AI-powered coding toolbar for any web app. Injects a floating toolbar via reverse proxy, captures element context, previews diffs, and applies approved changes in real time."
merged,PierrunoYT/awesome-ai-dev-tools,19,https://github.com/PierrunoYT/awesome-ai-dev-tools/pull/19,Add OpenMagic to awesome-ai-dev-tools,closed,2026-04-28T08:39:22Z,Kalmuraee/awesome-ai-dev-tools,openmagic-add,1,medium,68,False,False,2026-08-03T14:37:47Z,README.md,"**[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - An AI-powered coding toolbar for any web app that captures element context, previews diffs, and applies approved changes through a reverse proxy."
merged,sajadh76/awesome-AI-tools,14,https://github.com/sajadh76/awesome-AI-tools/pull/14,Add OpenMagic to Programming,closed,2026-06-10T08:13:14Z,Kalmuraee/awesome-AI-tools-14,openmagic-programming-sajadh,1,high,21,True,False,2026-08-20T07:33:01Z,README.md,- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)**: Browser-side AI coding toolbar for live web app edits with context capture and approval-gated diffs.
merged,skyming/awesome-ai-agent,5,https://github.com/skyming/awesome-ai-agent/pull/5,Add OpenMagic,closed,2026-05-20T02:46:03Z,Kalmuraee/awesome-ai-agent,openmagic-add,1,medium,264,False,False,2026-08-17T03:42:51Z,README.md,"- **[OpenMagic](https://github.com/Kalmuraee/OpenMagic)** - AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
merged,tyler-j-dao/awesome-ai-coding-tools,1,https://github.com/tyler-j-dao/awesome-ai-coding-tools/pull/1,Add OpenMagic,closed,2026-06-24T20:43:07Z,Kalmuraee/awesome-ai-coding-tools-4,openmagic-add,1,high,6,False,False,2026-06-24T20:43:06Z,readme.md,"- [OpenMagic](https://github.com/Kalmuraee/OpenMagic) — AI-powered coding toolbar for any web app. Captures element context, previews diffs, and applies approved changes through a reverse proxy."
